CONS_NO,g3_score,g3_label,FLAG,user_score,pred_interval_start,pred_interval_end,interval_confidence
C24FFD71466BA5AECAB8C30DA7D9F1C1,33274.17578125,0,0,0.45618594,24,24,0.1114436909556388
C57DBE6C7AB5E6FCBDE09D37284A10DD,4281.90673828125,0,0,0.1357193,13,16,0.1248082909733057
F56A337E7CF128913F52942BB4A3FB40,28890.111328125,0,0,0.2282026,11,17,0.0794199013284274
3C100DF77648927A92FA31A7986623EA,13307.5478515625,0,0,0.24945666,12,16,0.079725643992424
7978F6F1360445357C31A74F285786F4,30824.921875,0,0,0.5198027,19,33,0.0361215544243653
B1ED83507E9424772897BCF1051DC1BB,35754.2265625,0,0,0.48384085,28,28,0.1500324308872223
5DD368EC18EB8C7164B2E97362AF1149,23275.71875,0,0,0.6900344,31,32,0.1528528667986393
69CA76847C24F237802CEF4927D0171E,36646.21484375,0,0,0.4399743,16,31,0.0291435928957071
961208AD17ECB15121F2C2086F826BC0,34988.515625,0,0,0.44806477,28,28,0.1360273510217666
12D70ED16053F2541F6F99D585122E30,22367.830078125,0,0,0.35635397,4,24,0.036903277749107
05CBF687EBA9D8487FF77C7E5773818F,15264.5546875,0,0,0.7232483,19,33,0.0452053940544525
8C6CC6AA7C7937633856C1E7A661B39D,6075.9951171875,0,0,0.11465699,12,17,0.1246431817611058
DEC12E98D31C786153CE70A21D3501A5,31183.50390625,0,0,0.8232184,6,24,0.0381691058190833
35D2C97F3ECC7F3787369CD1ECFFE9C8,11862.6240234375,0,0,0.061564267,11,16,0.1618848790725072
D1785F8B7FD21749847BD3CC91533333,19058.11328125,0,0,0.38087302,10,19,0.0379436034709215
60B5CDC3B6C47046B80B981C9B1C1B92,13995.9736328125,0,0,0.5733851,27,29,0.1157411187887191
52DB698F9AA61465E6C112CA9348CAC0,7622.0185546875,0,0,0.05926613,11,16,0.1578464085857073
0569A5D4CA968B45E7F88ED5E1E3E6E8,11797.5341796875,0,0,0.45286384,24,33,0.0184882516623474
A16FDC800708779AF79537AFE147E961,19308.771484375,0,0,0.14027953,11,17,0.1095655390194484
A3A4F706248E91DDF532706AC5DEC26C,8011.68408203125,0,0,0.06904318,12,17,0.1490209251642227
E0F5AB7989045603E4F358ABC901C293,28574.583984375,0,0,0.2282026,11,17,0.0794199013284274
7EF686C6121C4D124AD76E385A1F6A44,34817.2578125,0,0,0.34249556,0,21,0.0368367478420788
1E1A98E5D70469B95F1DD204EFA6B2FB,39624.87890625,0,0,0.72933996,26,29,0.1093820026144385
004CD28631398E7080AAF8A05C7D31BB,13665.97265625,0,0,0.09475774,12,15,0.1598355807363987
86ED9EB974F7995E92A13CD87779C894,29964.306640625,0,0,0.4031094,0,33,0.0294117681093185
DEC31F71BA4B702C3ED3495D52A98DAC,21720.265625,0,0,0.29262364,0,17,0.0433509118027157
8F1C9519CC5307CEE09F89BBB45E3C77,19064.609375,0,0,0.29979196,0,5,0.0595508242646853
B691574F819705D3BEEDD736B57A224A,11117.71484375,0,0,0.33532643,0,16,0.0400009115829187
7538CC2BBD12AA1E029113869B76B934,34466.453125,0,0,0.39534518,16,33,0.0244555810414668
30A26D2C54F8877742C440995E3B1ED5,19678.22265625,0,0,0.14272162,12,17,0.1085624073942502
367BD7ABBC5C2AD6E4095EE2B1E0511F,29716.681640625,0,0,0.2074299,0,18,0.0445720373138197
01A66DC05E3955DA8DFDF6734EB8D25F,11101.2734375,0,0,0.14605033,12,16,0.1067088961601257
4048620636E1DB96376B3DCA5E8864EE,17631.181640625,0,0,0.2065417,11,17,0.0857232085296085
6F7B05E88E3D4F64045999613566A9CF,36255.0859375,0,0,0.5387887,26,27,0.0966022200882434
0DA2AA1F6C730C5F90C79A987B01E09E,18913.638671875,0,0,0.15439562,0,2,0.1440300395091374
9096EBDCF4CB69CE3BA21C20EC06C3E4,26259.734375,0,0,0.098504506,12,17,0.1319901446501414
E3EB3FC0B767C70D63152680D20E2CF4,25766.4375,0,0,0.51246583,27,31,0.0614444188773632
731CA9F1B43C9C9D0885A0E0B33378FD,14235.0556640625,0,0,0.20159243,0,16,0.0508291196242413
AC7A9FCE773F07D413842E0B62E006B8,26067.58203125,0,0,0.37487093,0,29,0.0323381191119551
CD9D5B444DC3F33968AAEA490D984C38,37926.26171875,0,0,0.30988064,16,18,0.0527856945991516
52DB8CB5CD4F7A6A95C98AFD4F9FAE22,39548.25,0,0,0.84454626,20,26,0.0934394315949508
79ACEA455B12964B9700A1089D234415,18505.1875,0,0,0.3331302,3,16,0.0420620569161006
7370E29FA176E22D797E904D962A9CBA,33093.58984375,0,0,0.5974437,26,33,0.0527297896333038
B7D135561E034EF51CC195D6CD0492CA,34155.15234375,0,0,0.41716623,4,26,0.0332009414332392
9B3307FC4C098FAD1BB91685EC21785B,14304.8544921875,0,0,0.63228256,32,33,0.1333321444690227
76DE9C5AB5B4A09BCA1F611E9047A76A,26036.181640625,0,0,0.28865972,1,15,0.0446741883953412
B0F8CA55C7E213B4B1A8E4CDC6DB45AA,18837.4140625,0,0,0.31780964,0,3,0.0527332480996847
191E679245C5B72F76181AAE538DF914,28486.74609375,0,0,0.25546354,11,14,0.0683533204719424
8315C8AC0DDC6B83210874FEEE6EB123,21910.6953125,0,0,0.4732454,0,20,0.0342892618583781
7712562CF740BAF43FAAE4FA6EB4E50A,10856.0068359375,0,0,0.12204185,12,16,0.1291626170277595
1612EFDB1266CF24545D3E67A875A4DA,16623.869140625,0,0,0.12687473,12,17,0.1153259500861167
C8BAC52180C5DB4B7B515121A8FB2056,32199.951171875,0,0,0.30544353,2,15,0.0434167776256799
CFAEEB212FDD8273CE07918C207E6A2D,33382.6875,0,0,0.55417293,24,28,0.0662106825504452
53A4FB7B1989DA3ACF7DD482CCA28D60,35749.5390625,0,0,0.5089588,24,24,0.1710543930530548
04FC59D370711E616B3CE3105057C72C,14015.837890625,0,0,0.43757242,13,33,0.0352722696427788
E59611BFCFD71EEED6A6551D49D7A38D,18352.869140625,0,0,0.16953203,0,13,0.0625063092936345
AB13D99BCA4BFEC048ADA1C1E8826282,21143.41796875,0,0,0.51733667,27,32,0.0428500321383277
B919BC6323DAE3C0D978F1BB22919AA2,25368.486328125,0,0,0.18824229,0,16,0.0440099117729593
F560244B3D5EB36ACE112E536C0CE057,25740.6640625,0,0,0.58430964,27,32,0.0654347048451503
3765DC0B748BF06B12D21AA242601E92,38205.41015625,0,0,0.7135238,6,8,0.1067860623200734
58CD1AC40936C655A4ED91BE37619D36,30868.9375,0,0,0.3123849,0,5,0.0490122009068727
D7C8DCAF57CF63380D33FD1BB6E47D33,34658.36328125,0,0,0.5440799,26,28,0.0873928839961687
D64CC925E3BF75865FD31D00171CDA0C,23937.21875,0,0,0.22928266,11,17,0.0791456710015024
AAFE297F1ED41C83E2640F5A596E063A,18964.66015625,0,0,0.32604536,11,16,0.0514709719767173
E99CDB9B84D5BDE018A426A5E1A70ED7,32529.193359375,0,0,0.37972054,15,26,0.0322240196013202
F6797CFBFA7450267BD8FB40945014C4,20608.736328125,0,0,0.2954958,0,15,0.0432138468604534
01A138C61586E197BC76BE7E47A98F2A,34891.98046875,0,0,0.4573009,0,11,0.0469798766231785
DD9F063AF03BFBF3C0686A5F42381D03,12179.111328125,0,0,0.1282899,12,17,0.109439277400573
58D1E53B1F9A2B03E64043E5E147D243,21229.248046875,0,0,0.30376968,3,16,0.0434987481151308
9CDD8E34DC95F2819F975E0E70AFD975,30102.439453125,0,0,0.28045008,11,16,0.0588799063116312
0F13EA8651388E79F3C31A0802866106,30178.462890625,0,0,0.2282026,11,17,0.0794199013284274
AEF1F51AB34A11E7FED8114A5FBFC83C,23454.76171875,0,0,0.46982938,30,32,0.0467927406231562
EC57310FF72CB06CECEF4C3F3F3F997A,20774.763671875,0,0,0.17420766,0,16,0.0508920458241311
3F5444560AC729969DFC5AD8AC449413,38914.90625,0,0,0.5534188,0,2,0.1265503639976183
79E9EB5B695AF0037E905DA7B3A28929,11227.126953125,0,0,0.05921186,11,16,0.1588862389326095
7DB6735A58DCE8C09B79B0FB72BA9955,30205.474609375,0,0,0.27850243,0,18,0.0446143692457362
566BBEB48D47490C35B45C33E9681945,16025.1533203125,0,0,0.31257206,3,16,0.0422757744256939
9CAA68A3CABD972446FBEA2DF391F780,7656.67529296875,0,0,0.046755616,12,16,0.1897844165563583
8CC60E52E344EAD82729B24AE5D6146B,8279.857421875,0,0,0.12163396,0,16,0.0559013224423431
74D58AC7363BED804AE1A4D670A20380,28472.63671875,0,0,0.32073203,3,16,0.0406398070710046
4950A99FC020FAA07A535305BB35A38A,34477.58203125,0,0,0.36487928,4,16,0.043558326908029
4B6835340BDE970207CDC3B81685CBD1,34234.671875,0,0,0.30502406,12,16,0.0494648560881614
D3E5A02657F99BEBE618C2C282879EAC,22472.380859375,0,0,0.48486677,15,33,0.03006445311353
29765264BD9FDCC590D74A27604A31AD,26317.693359375,0,0,0.5292316,28,32,0.0492823443142697
EEDD44F18C5F11529E595E13EC5EAB0A,40402.29296875,0,0,0.848672,8,33,0.0346300499155544
D231F8BF42E55E8627FFB389A486D22C,11473.2421875,0,0,0.3472521,12,18,0.0513740134026323
0669F120F4A0E8B47190BD5F47D2F131,39247.4765625,0,0,0.3659189,0,18,0.0394098090105935
EC850C3BBE7C51E236F245E0AE184706,39464.421875,0,0,0.5782489,24,31,0.0390575214405544
0A662A35B206D566CA1A9C81E26D219A,27001.462890625,0,0,0.3390824,13,18,0.047341763973236
35A885FB894658F35E7678E7CB24EF0F,36644.14453125,0,0,0.40846315,12,16,0.0456597313284874
052E3D292E649E2E18FEB26660D62CEA,38953.8515625,0,0,0.65510094,24,24,0.1934320628643036
FFDC9300BFDE4074C4D25FDA28D2B724,7562.0869140625,0,0,0.29344058,3,7,0.0688785500824451
780F2C19A8E85C6EE4C82D20D920C808,20252.998046875,0,0,0.40325305,12,27,0.0416906501632183
50464675AD146EA3C158EB9F89266FED,19029.302734375,0,0,0.34585124,3,24,0.0380382659760388
BA02ED69ED214053F12C3A7031412022,28599.69140625,0,0,0.428312,15,31,0.0295886205687351
6383539C66E13BCD829DD42286C861D4,26682.84765625,0,0,0.33063185,3,15,0.0412520319223403
A6C28B610C99FE79CFB3EC64C6323CCF,20216.095703125,0,0,0.092006035,11,16,0.1455938977499803
145A46CC30199DAB4E9EE11F80165295,20661.376953125,0,0,0.22835124,0,19,0.0442842679563909
73D4B1218B239F6E049F1319E437ED22,15626.2626953125,0,0,0.14390856,11,16,0.1037528968105713
105D63AB97720AEDC25D583FB2BC91A6,3281.8623046875,0,0,0.11151446,12,16,0.1297650054097175
DBCF3B3AA8A9FA202049718EFB621A5A,29941.484375,0,0,0.3641783,26,26,0.0461166687309742
4E7A9FA3D1B42808FEDF4F031E559248,26996.3125,0,0,0.230817,13,18,0.0749601076046625
2443EDA6C0453146F6415C295A16FDA5,21493.986328125,0,0,0.43924293,27,28,0.0912449099123478
80F1C2775D68EF81DA9BD865E5B957AD,29559.453125,0,0,0.67576057,0,33,0.0294117647880578
521BD71265637C679639547FF2FEFF27,29070.9296875,0,0,0.32923722,4,18,0.0412062796453634
81169B6678BB24F1F1CE2034DDCED71A,19726.51171875,0,0,0.3011243,0,15,0.0417503596981987
6C52C54D1D49F72BF44E02E5DC1869F8,20969.486328125,0,0,0.29482442,3,16,0.0424087259120174
BD1EB2B60442ED79D0F13C2E4ECF80FC,23885.8125,0,0,0.6477103,18,33,0.0429145854432135
7C36C8BA1FBC89D98457878D92CC1E7A,36688.1171875,0,0,0.9018899,8,28,0.0376206408920032
52A2C03044BB0DAB894112DA102C69B3,41576.10546875,0,0,0.9207611,27,27,0.5967265963554382
4BA5DAE6E8C979C2CD75DA44C387A11C,17977.64453125,0,0,0.21780996,11,16,0.0810560372968514
51328086A38DDF4DFCEADD06EA481653,16779.99609375,0,0,0.3674472,4,17,0.0382794357304062
1E3E818A69C9821BDF637515C5DF1DFD,21758.7578125,0,0,0.2014551,12,16,0.0950301542878151
CE2091FB32B903ABAC5A9037D700A62D,20573.005859375,0,0,0.31215543,2,5,0.0516740120947361
A9DD5E54799091BCC198051C034B281C,32230.736328125,0,0,0.3549095,12,15,0.0487998407334089
CB81A526BB269F1BB4B1B38EFC18E020,9427.494140625,0,0,0.33573675,12,15,0.0509078437462449
C179A5375BF605CFB7504EBEFFA26097,27087.625,0,0,0.15559898,0,14,0.0529589799814857
787D860690A3D603BC9DDC1D90989B6C,3081.955810546875,0,0,0.13396695,12,16,0.1300367400050163
6D0770ED3B525068FB18E20F1E608B19,36767.61328125,0,0,0.685989,31,33,0.1055890296896298
C7437BB5945C20584E325C5DE953717E,6264.06103515625,0,0,0.14927347,11,16,0.102076427390178
42C69EF2020CF579D73573205DC24690,5369.97998046875,0,0,0.5009474,24,31,0.0440310072153806
E212E2D3EE404ECBA4BB33CC16BACEA0,30028.06640625,0,0,0.25647476,0,12,0.0528566705492826
5BD0B14E2E0EED1CD04181D9ED911017,17954.0234375,0,0,0.18701343,0,17,0.0476483426682534
BBB8313DF3F5BAB7FEB35352A6FDA440,20047.23046875,0,0,0.2909912,12,16,0.0532605491578579
057B1CE742D0759848264CA032EBCFB2,1134.720458984375,0,0,0.069181375,12,17,0.1497472276290258
67C1188D2A0DF504796D48DB3151427F,19231.05078125,0,0,0.32722116,16,17,0.0477304123342037
8F203072AC147FFC8639891D110616F5,8441.626953125,0,0,0.13719419,11,17,0.1045524887740612
A3F83A8BD8313CD3DB3199F48AC4A3CA,29576.05078125,0,0,0.51008594,24,25,0.0894964598119258
6EC86917D5057CE6A6E10A6009732A24,8056.62939453125,0,0,0.09786946,11,16,0.1270357432464758
2FCDA16A416DB3739A2B0A0CC667D0B1,40496.16015625,0,0,0.8983822,24,27,0.1913373332936316
B640E4D0A723E0FD1C49712FC74E3202,21612.048828125,0,0,0.47882316,0,5,0.0444094128906726
E1DAFAF0056F86293F31775A419EBF72,17854.25390625,0,0,0.27641928,0,15,0.0449744968209415
81D02F08753697013DA158C8432F349A,37617.12890625,0,0,0.7649875,28,29,0.2348550707101822
6E6EBA711F1310E6792888806AF8F21F,31305.201171875,0,0,0.80443925,24,26,0.1460437563558419
FF6C85EE308E3123A528AA84513319B5,31136.681640625,0,0,0.41720653,14,27,0.0342555826064199
997E0187D7B78FF3D1405B58917828FF,26790.650390625,0,0,0.31972668,3,5,0.0522968769073486
9C2D7AB3D720DFAF52FCA17A2C374897,29290.4140625,0,0,0.8727659,29,33,0.148465759307146
07D719ECCA107A804162F6D2F306B759,30262.166015625,0,0,0.25572705,0,16,0.0440541690434603
A60E9E05D4616D832E798AD2FA7B1709,28418.751953125,0,0,0.33613318,13,17,0.0531558625400066
51BEF120D85CE8C95EC705FBFD1CB7C3,9473.5849609375,0,0,0.34745386,2,20,0.0371740739792585
87CE18FB8532AEA7A17D19898F1CC02F,4554.00341796875,0,0,0.038884755,13,16,0.2141421753913164
80723F10EC6227CC53B92C5A1DB39862,32274.58203125,0,0,0.57328904,24,30,0.0458986058032938
ECF548FF4056B37BFB6D5C644F1921E1,16616.66796875,0,0,0.15114471,0,3,0.139695469290018
3259185755BD978F4B6D59747082AB63,37115.7265625,0,0,0.69673395,28,33,0.0658219895946482
6087B17238930CE0DA0A70BFE2EA7D5F,34111.02734375,0,0,0.66416025,24,31,0.0557134074624627
4CB5C6115C9D2009D76AA943846923FC,16441.7109375,0,0,0.29662997,0,6,0.0666965895465442
4BC83BB3912EC29DD27540AB516F603D,16944.140625,0,0,0.1450514,12,16,0.1072821289300918
DCA6E73EC05D94AEE778D774E3C4CCB2,26261.021484375,0,0,0.23978457,11,17,0.0739024057984352
9D3A8B1C54886AD60C5B701D7DDDB6DB,26711.240234375,0,0,0.22854666,11,17,0.0794464168804032
39EA51CCD8EE70D93CCF39CD3EC728AB,24759.779296875,0,0,0.47324914,0,33,0.0294117639389108
DB7B855749D5CC2024A161CF7A499E83,25243.12109375,0,0,0.4833593,26,31,0.0365864024497568
1F12048C12D536A914F091EF26755288,30178.462890625,0,0,0.2282026,11,17,0.0794199013284274
6265D4C3C57BD3C2EBD221E0589D075E,34505.6875,0,0,0.3907193,5,17,0.0378671112255408
C1BE50E49013167D8E725A2AAACE0C6E,2918.307373046875,0,0,0.21995535,0,16,0.0513192738461143
0025AFDB2BFFC641C2B2366970C810F6,5363.064453125,0,0,0.3591418,0,7,0.0454415623098611
A5C8336191ED34B9B3DE8085ED68D135,23108.064453125,0,0,0.2965492,4,18,0.0437751147896051
56B4446D698F3CB9036BB29CA7FD63D7,34379.93359375,0,0,0.35326397,14,33,0.0243990616276278
F067A774D75D553C8AD53819F334F48A,39871.7578125,0,0,0.84011406,0,30,0.0312079784700707
D3096728FBDF8865F15BD9AC76AAF645,17713.935546875,0,0,0.18465823,12,17,0.0973346767326196
07CB40E1BF617D6AC344B903E6ACE056,34684.76953125,0,0,0.6159451,26,30,0.0787756785750389
5E40E638C19CB8D0BE0B9E643FF0EF98,30104.263671875,0,0,0.32406276,3,4,0.0461541302502155
062E9D2BD58B6CD8D6764A056B2A81AC,27012.96875,0,0,0.39785883,14,33,0.027771567297168
8FFE3AF116EA961DF12B20ACD1644C31,17013.439453125,0,0,0.38205996,4,33,0.0295473550911992
814E493AB832618B1E197C0ECEA3E1AE,17179.072265625,0,0,0.29618713,11,16,0.0511485406508048
5C07DEACE10F35DEF64831170E3DE338,16161.3798828125,0,0,0.18773764,0,16,0.0557838617550099
4F46EE8AE2CC1A4D4505EDE2DFB280B4,29530.189453125,0,0,0.39154652,12,24,0.0402543041855096
EB80580708D91125FA798B6DE286F1BE,33416.47265625,0,0,0.548671,6,7,0.0866026561707258
C0A2960B2F7CDC9762C9AFBC6DD37B1B,17032.732421875,0,0,0.4894901,24,28,0.0372060864698141
57FC7C13D15018B5FB55A18D46002A26,36230.71875,0,0,0.32188895,12,33,0.0275456069767559
8FF4C8292397DB52D8D7B76BD4BD4D64,22545.806640625,0,0,0.31582358,5,17,0.041079628926057
05A69596BE1E21064CA59CAB229FC497,20671.36328125,0,0,0.38441145,4,29,0.0307414353189345
FE093DE12ED61A0CF57ABFA1FE538270,37340.18359375,0,0,0.37363726,3,24,0.0364930099723014
725D34BE7AE0A63142DBEBF4480918EA,33901.6796875,0,0,0.51359403,27,30,0.0630151173099875
09A4D759AAAF9460F575707FEE83DBE4,2359.355224609375,0,0,0.3677937,4,5,0.0452781189233064
5D1802C85506DAD2EFF5E437BD93828B,29382.86328125,0,0,0.2762147,11,15,0.0569734141230583
F3E03A92487C461FE7833C4BA73FB66B,35500.8984375,0,0,0.32562423,1,5,0.0495414435863494
BB12138F16E84A5B694CBAFE6C9D446A,30190.255859375,0,0,0.3253152,2,15,0.0434967687885676
010988CFE6E390ED894C51BB2499E079,14997.525390625,0,0,0.2966782,11,17,0.0575787137661661
2D97252648AFD6163D9E0F3FA217DC3F,18672.671875,0,0,0.6441767,20,32,0.036555453042428
E3B627314E73065D2110429579EB8EFE,23545.140625,0,0,0.38174638,14,24,0.0428856938061389
7B980D708CD7935F32F12CB446C1FC98,23017.826171875,0,0,0.24492921,12,16,0.0732400134205818
8E003FEC5FB64B756DE92A1F8192D530,20494.32421875,0,0,0.33272886,2,14,0.038952749222517
333E624C8361F0F381DC76B08DA60E81,28109.87890625,0,0,0.29975262,1,3,0.048697246859471
C38ED6A81CE6C8E340CC99BA9A6F7186,25951.8515625,0,0,0.6080892,28,33,0.0652246077855428
7485ED4A922FF3AAE80E0788DB84877C,22620.5390625,0,0,0.35809565,0,17,0.0378403373890452
490868439A3E8E46ADEC05E0BD35C33D,29124.341796875,0,0,0.39891788,14,27,0.0332071347428219
2AC077B34747906B52541E1645D2543C,25180.466796875,0,0,0.21139094,11,16,0.0872428317864735
C4CCCF537173A4EEA6C2BB89E53FBCB4,27333.828125,0,0,0.29792434,12,16,0.0519748069345951
6CADA00E97E2602E9C3FA66D063D5E2A,12994.033203125,0,0,0.33715978,4,16,0.0397117731089775
7DE6FD7401373D7B1B093CF0E5B014E3,13866.5615234375,0,0,0.30050585,3,14,0.0436578787242372
3285A801B59A4DC66F8306D37157B86C,25240.3828125,0,0,0.35083318,4,5,0.0476884339004755
F5F4E0380CE3C48D708EBF1A4C0766CE,2585.827392578125,0,0,0.20159797,11,15,0.0916054725646972
E86BF320F7491DCE4034324D0089758E,16390.28125,0,0,0.7374281,32,33,0.1943680271506309
96484C3ACEFD6B611AD68018F4A021CD,2151.252685546875,0,0,0.07557393,12,17,0.1505334029595057
697EBE3B90437458B10AA62C7E10B25C,15218.0107421875,0,0,0.6727119,8,20,0.0450272112368391
44C69F7A4127115DF3FD0F757BE23BC1,37074.6484375,0,0,0.60973436,24,33,0.044208756298758
5787766D3D462BF1787C459B27D7B9DB,6186.1904296875,0,0,0.24449004,0,16,0.046854702207972
39571A12736566D7AFD38C4AAB8EA4F1,28689.49609375,0,0,0.2282026,11,17,0.0794199013284274
7FC374E57FADEECB90204A05A5A83C90,34587.58203125,0,0,0.63910127,17,28,0.0468987623074402
E69D4FA2AD29509444252E5BEB35BDCF,34647.08984375,0,0,0.80998576,32,33,0.2660120576620102
0B82F41F554275E913CEA1DE8DE46128,34981.9296875,0,0,0.30172685,12,17,0.0540779108802477
8D9D8B288F4407AD24988CD28692CBF8,35083.4296875,0,0,0.22229467,5,17,0.0484468885160122
89A918FF8F59AEA905A829F204CC9D43,36738.515625,0,0,0.48444808,14,26,0.037098879710986
3223A56F965E10015B62C64A4D908C80,23937.35546875,0,0,0.3865534,3,32,0.0290093052200973
2D15922B99EF3C07D5BAD56A10AAD77E,12713.1025390625,0,0,0.09463778,12,17,0.1394883381823698
61141DC0D5D842FC82BA472BCD1FEF70,32715.791015625,0,0,0.32024965,0,12,0.0410535590579876
00A1191C7044195EAFAEEC98CC647C4E,18188.3203125,0,0,0.2662684,4,18,0.0423284384887665
511EBF0287064F5C2B41667051174338,11243.6171875,0,0,0.13451676,0,16,0.0514816150877296
58DCF58D2BF4A1DAF98435CF4E22C11F,34952.5859375,0,0,0.3611427,11,24,0.0389313000653471
BA60C65D6BAFD6F2F7B83D1AB4A55946,17954.009765625,0,0,0.6564836,26,26,0.2336315512657165
86E8E3D706671057D5A5852BD4D85437,30316.025390625,0,0,0.29170278,2,4,0.0496534444391727
704CD8C63446BEB2147AFBD53384CFFF,34478.98046875,0,0,0.6323901,31,33,0.1166198539237181
A988362CA3A688ADB55949B86DBB6AE6,21599.513671875,0,0,0.33000642,12,16,0.0559385791420936
6419B96B266BF20DFD827F6D1502B184,11513.0322265625,0,0,0.21990895,1,16,0.0442706860776525
0B2BFADBCD69FE96DB4B5264F1454447,37141.19140625,0,0,0.46146354,24,24,0.1323583424091339
2FF0F88D57DACCAE1438EA7187CF7ADF,31724.388671875,0,0,0.11939929,11,17,0.1120960861444473
503F5AA8B56464E5A96225FD9E1AADC9,29069.25,0,0,0.69961727,24,28,0.0753094421699643
206993E70CDEF4CD6F4D8ABE96F466DE,39304.6796875,0,0,0.38945433,3,16,0.0380413236894777
3ACC9B9C1D9CC26EF8390DB4933BE510,9312.271484375,0,0,0.08096858,11,17,0.1301547139883041
C9EFDEA1CCB66AF847C8383189664C4D,33245.75390625,0,0,0.25932455,12,16,0.06854203119874
743D6FC24628C153AA20668CEE065D4E,24441.390625,0,0,0.11777267,12,17,0.1200847054521242
72E06F5FCC2B5D76C79E848CC8A0C7EC,17449.19140625,0,0,0.31919256,0,22,0.0367253163586492
5AD6D733E8A3185295FB2FC5EDA0C054,34986.90234375,0,0,0.42561176,5,25,0.036095092782662
CE198B7677E1078E8FFBF34A8FDAF9BB,23137.369140625,0,0,0.93041193,8,32,0.0345435177907347
A183C9755D4C9D7BB27153987E3AF5A0,25145.98828125,0,0,0.325186,3,16,0.0415145374302353
14F880D0E556AD84DBE8632A6C2A2B19,37718.37109375,0,0,0.7256959,31,33,0.1535932856301466
BA1554392478001137D9F64653EECB07,26809.26953125,0,0,0.24991176,0,15,0.0480937045067548
5C71FDE523D73495C100C627B6D0F2D0,39518.12890625,0,0,0.5840854,13,26,0.0378773984432752
726AEEB734E1975F0B65671DC5F09CFE,26087.353515625,0,0,0.31224266,12,17,0.0521207681546608
06DDDF125384536D4D64317C6626921A,40432.55859375,0,0,0.86785793,32,33,0.2538414821028709
F145FDBBDDE565D15F6E559ECEC2A239,28666.640625,0,0,0.2282026,11,17,0.0794199013284274
8E367CD4033404B94DF3804E7A46F8C6,26332.033203125,0,0,0.3614556,13,31,0.0297405378476373
2B85B75B13C2FDFBA3DF4CDBDECFC7F4,25892.755859375,0,0,0.83156043,8,33,0.0352624898883872
8971492812343E5A04A219316E4BCAC6,28417.15234375,0,0,0.1834546,11,17,0.0813909683908735
9C4D982D751F2307C9A13D3E0E42DB6F,31802.162109375,0,0,0.8177386,33,33,0.416685402393341
2D9FBF2A7C06DC4EF7B9E07ECEFA445B,9087.9013671875,0,0,0.21954037,11,17,0.0680484529584646
B1387D3739512DC655787B06F50C5A2C,30020.4609375,0,0,0.29673454,12,16,0.0549002930521965
7209A23CD44E5C931C54C89404EBFA34,11978.8388671875,0,0,0.17959441,0,16,0.0533662760109805
3519A9D1CB01BB4F277A6EF2F38EF732,10225.9072265625,0,0,0.185711,0,19,0.0430284122892771
18BA0641928D540248A81C22C479CE50,35698.171875,0,0,0.53612655,24,33,0.0335177538683637
F92237F0BC1E645159E77FF2B94C70B0,2353.1162109375,0,0,0.10506561,13,17,0.135754707455635
5F7DC7227399099F3C2449BA8D68D398,11185.4140625,0,0,0.26546222,0,19,0.0405069870874285
E873E88530635BC83BD21A3059DC4F4C,2514.849365234375,0,0,0.15400739,11,22,0.0646088127806858
E0834ECB0D775F2528E9F79BFC7E366F,15138.3876953125,0,0,0.17912179,12,16,0.1071528702974319
91664800E3559FB126E19F365EBD6981,22111.7734375,0,0,0.33743754,0,14,0.0465525466560696
DE5CAE98FD92045D9C6DEF143E091B09,14237.974609375,0,0,0.07789252,11,16,0.1400170549750328
709BDD40C0C42B16152EEF253B82702D,21111.865234375,0,0,0.2282372,12,18,0.0737715102732181
9CE9F0FD61F1BC42CC3A7168934C43E4,30679.7734375,0,0,0.48726347,31,31,0.123246930539608
A139774C8E08B03DB4F88B897F58A41A,36192.7890625,0,0,0.51727605,24,31,0.0353356135892681
2A181912FB3F846002BA8C43E93A81B6,12125.994140625,0,0,0.05961963,12,16,0.1758772194385528
63EA20F8E8474AA38A39144A232148EB,38839.2109375,0,0,0.7589643,26,33,0.0809356325771659
6F693E55846FC17510666AA88EFD03C7,24791.814453125,0,0,0.70995164,7,32,0.0335847838208652
CA02CAFE17B74960B4A9C7D6B8A16525,22245.087890625,0,0,0.23099028,11,17,0.078264587691852
46CC1B7E618DECFE8D0BAF6F4CA291A3,11810.1865234375,0,0,0.4738017,31,33,0.0483352409210056
FDDDB4A55EDA249F644F9D45D8CA39E4,22404.875,0,0,0.42673883,12,27,0.0361369530437514
967B5AB23A8F537ABE4C5ED4850642EB,1852.236083984375,0,0,0.14280659,0,16,0.0526080213501914
D1B21841494E67F8548E16598DF193DB,27289.5625,0,0,0.36373165,11,16,0.0500067776689926
3F1CDB77954862589532AC83B7026ABF,22223.7890625,0,0,0.43325612,32,32,0.0681859105825424
C1F2C9C3EB171B56E98E9D044BE067F6,11464.1865234375,0,0,0.28722572,6,16,0.0457226082005284
0777CD2DC937FA35862ADF20C7252A30,37654.90625,0,0,0.8144188,27,31,0.1377110958099365
85370481EF979834FE201D12BA9741B4,5152.07568359375,0,0,0.12546055,0,14,0.0547767977841431
8DE04DC94ADFF796719A13C4B187D7FE,4474.27197265625,0,0,0.06821699,11,17,0.134856143700225
DE3CEF13C4496C364AAC35204A4BD171,28021.1328125,0,0,0.45172912,15,29,0.0322959250460068
