CONS_NO,FLAG,ss_rec_mean,ss_rec_max,ss_pred_mean,ss_pred_max,ss_rec_scale_mean,ss_rec_scale_max,ss_pred_scale_mean,ss_pred_scale_max,ss_rec_ref_pct,ss_pred_ref_pct,ss_rec_ref_z,ss_pred_ref_z,ss_rec_late_mean,ss_pred_late_mean,ss_latent_dist,ss_cluster_latent_dist,ss_cluster_latent_ref_pct,ss_nearest_proto,ss_top_month,ss_top_month_score,ss_abnormal_month_count,ss_max_consec_abnormal_months,ss_combined_score
F384882A2A1EA21C25CC0EFF0EF7E396,0,1.1727953,4.3811255,0.9685588,5.6325536,12.681275,47.372517,11.090279,64.49437,0.7897154,0.8041128,1.041897,1.3665873,3.1724198,2.6089942,1.8894442,1.0884778,0.5272596,0,30,9.358519,2,1,0.3044433798749523
FB6A00DE05C38E5D84208D040999473A,0,1.0332096,4.3104596,0.8054882,3.8722982,7.2264824,30.148252,6.9235654,33.284298,0.72404987,0.7332611,0.72295713,0.87128687,2.705333,2.0831985,3.44651,2.234692,0.94117194,5,31,8.117485,2,2,0.3448563939889397
ADC4D510413086275641DC06B24A2812,0,0.56969863,3.0915422,0.46137822,3.2001374,3.5856378,19.45792,4.8987374,33.977837,0.3541554,0.42485228,-0.33612034,-0.17389168,1.3518485,1.157122,2.0959897,1.6905249,0.84227365,0,25,6.2916794,2,1,0.23156691341582109
EB8C2C8F1473257F3C5DBCD053D62503,0,1.0562577,3.7702844,0.8311707,4.525247,8.401072,29.987408,8.490074,46.223583,0.73540264,0.7450525,0.77562,0.94929314,2.7596219,2.1923416,1.9200939,1.1968831,0.6181335,0,30,8.295531,3,1,0.3011583062234349
AC044421CFCA9781888910BA50A6D4F6,0,0.58210397,3.2437274,0.39909342,3.3413432,2.0811195,11.59687,2.3187945,19.413721,0.3662306,0.33645535,-0.30777535,-0.36307168,0.8479503,0.52470464,1.3343679,0.5904561,0.07990815,0,6,6.5850706,2,1,0.10935231439941964
C0C7B0E01DCB8A8612DBFF8545B80F0C,0,1.3441619,5.82111,1.196155,8.900627,7.187742,31.12768,7.3388386,54.60853,0.8440798,0.8613928,1.433453,2.057874,3.5088537,3.1132672,2.7227144,1.4455341,0.7549604,5,25,14.721737,2,1,0.35389799312022957
17DBB19F726B64336E4C429DEABF8B89,0,0.16343725,0.2759054,0.11900683,0.17373407,0.98077345,1.6556855,1.0625701,1.5512103,0.052377634,0.05232603,-1.2643882,-1.2137895,0.21373262,0.13782679,2.6250176,1.0226799,0.43620506,4,25,0.4423114,0,0,0.07410105477678629
3B0F03DC9D6DA91FF37E563BE524BEE9,0,0.9253147,5.8407097,1.1757196,5.4488783,5.281088,33.33493,4.239608,19.648481,0.6635963,0.85821915,0.4764279,1.9958049,1.0204245,1.068883,2.5598733,0.970865,0.36248934,4,1,11.289588,2,1,0.26993500410084065
6DFE40E49238A057ADD7743FB5A9BD0F,0,0.40090877,1.9327711,0.27372092,1.7821875,2.1571743,10.399684,2.4023898,15.641877,0.19557758,0.16902754,-0.72178876,-0.7438704,0.7836385,0.5043959,1.51286,0.6576495,0.11786258,0,30,3.7149587,2,1,0.06560012340826024
F656AFABCC3809E10B5A264F743C53F6,0,1.0239774,3.8299973,0.89095473,4.4078097,5.936216,22.203312,6.1518235,30.434841,0.7191991,0.77186054,0.7018626,1.1308775,2.61402,2.2727182,2.681033,1.7493705,0.8591222,5,25,8.237807,1,1,0.33781999705311094
6A81CC4908BBD08504C6C33FB577CB74,0,0.47533774,1.7777185,0.3323215,1.8402299,1.5739408,5.88639,2.0909512,11.578639,0.26057228,0.24503961,-0.5517258,-0.5658806,0.6463549,0.44929084,1.5447719,0.45390517,0.028923808,0,17,3.6179485,2,1,0.07319509123823016
B34BF663F314CAE12EFE894622EE499F,0,0.9598854,1.9780576,0.8645334,2.1249602,1.127203,2.3228526,1.1692309,2.8738842,0.68462473,0.7604046,0.5554186,1.0506271,0.70725936,0.69258994,5.322391,2.1821437,0.93577933,2,9,3.9547439,2,1,0.3422793207266025
D914887C20A72524D39A529D56910094,0,0.8927148,3.2997906,0.69672996,3.6144388,8.954562,33.09924,9.014117,46.7627,0.6413035,0.6697371,0.40194026,0.5409512,2.367102,1.8373691,1.6239653,1.347577,0.7064014,0,30,6.9142294,2,1,0.2893241872831852
330A584CBACE9C1CA15057167E41ED01,0,0.7855795,4.849159,0.5762986,4.789356,3.5711455,22.043667,6.0473886,50.257095,0.5606213,0.56671053,0.15714651,0.1751604,1.8526582,1.4660048,2.5980213,1.3645239,0.7158965,7,31,9.638515,2,2,0.2639279805776405
1D01EB368D5D3710E3B5E8B6957FDA42,0,1.2660218,5.350974,1.0926409,7.6183696,13.300226,56.2148,13.18474,91.92976,0.8239028,0.8421704,1.2549106,1.7434666,3.411745,2.960161,1.7071377,0.77695453,0.19410688,0,25,12.969343,2,1,0.266429148710238
F2A43A70FB34B50A1D11CCE5DA4D0049,0,1.0552706,4.365879,0.86986643,6.6133976,6.4717164,26.774868,8.432012,64.106674,0.7348866,0.7632944,0.77336437,1.0668253,2.66175,2.2339902,2.024531,1.2629644,0.6587197,0,25,10.979277,1,1,0.3096562620844408
84F53E2345FA6772E8BA923FCC42CECC,0,1.3983884,5.9570403,1.0571184,5.5993857,13.11692,55.877205,11.986648,63.491333,0.8541941,0.8325206,1.5573553,1.6355729,3.795552,2.8489609,2.4597821,1.8059608,0.8742679,5,30,10.894884,1,1,0.368548696356927
012A1BBC105C29CFB1F55D104B4B9AC1,0,1.2998261,4.996709,1.0627947,5.3604355,12.668422,48.699135,12.109882,61.07882,0.83391386,0.8339655,1.3321502,1.6528137,3.505665,2.859729,1.9979615,1.1944361,0.6166112,5,33,10.357144,2,1,0.3282581567487376
A2932CACE0A2512D5FA18CB16763DE5A,0,0.89221805,3.7468202,0.66852295,3.8728423,3.4560723,14.513585,4.27659,24.774853,0.6409423,0.65056634,0.40080523,0.455277,1.689375,1.1875684,1.7738554,0.80899537,0.21872178,0,30,7.360266,3,1,0.21541389430280214
DAB175E54FBB490BBA65F992BF7B76D0,0,1.1379477,4.116926,0.9079303,4.3807025,13.036852,47.165398,12.473115,60.181934,0.774673,0.7796011,0.9622736,1.1824381,3.0690844,2.447037,1.6147921,0.7431521,0.17101426,0,29,8.347686,2,1,0.24676674067701768
848A631B25FAD3552166062F538058BD,0,0.1628113,0.2712207,0.11833863,0.17158659,0.98253834,1.6367707,1.0604074,1.537551,0.051526178,0.051526178,-1.2658184,-1.215819,0.21272708,0.13668345,2.625124,1.0220835,0.43447635,4,25,0.427512,0,0,0.0736084380254656
9D4A19F424474DBE5ADD06276EC63A21,0,1.0522785,4.5652404,0.8095639,6.303123,6.232985,27.04139,9.2498865,72.018,0.7333643,0.73501563,0.7665279,0.883666,2.7013626,2.1391532,2.1551576,1.7036983,0.84609234,0,29,10.769224,1,1,0.3326153369361991
290904C2CA862CA42DCAA04CF9EBB961,0,0.16224754,0.27195048,0.11761367,0.17029274,0.9813844,1.6449431,1.0595121,1.5340667,0.045643367,0.04551436,-1.2671065,-1.2180209,0.21212657,0.13573511,2.625274,1.0210903,0.42681322,4,25,0.42714778,0,0,0.07075789497647787
F630B01B80EDB38D721BE0E373C936D9,0,0.3681869,1.6274719,0.24929565,0.8960345,2.0695932,9.148084,1.8658118,6.7062206,0.16825348,0.14036174,-0.7965551,-0.8180582,0.60007,0.3800318,1.5019143,0.7750539,0.19284259,0,31,2.4559855,3,3,0.06836408267341876
004266D080D0A176F22D7993B3206591,0,0.90168697,3.2908528,0.5707803,1.9927402,1.2666475,4.622835,1.5416234,5.3822017,0.64757335,0.56108576,0.4224408,0.1583994,1.3160495,0.78738904,2.0000947,0.61426556,0.092576824,5,31,4.8366933,2,2,0.18495538899373473
A6202728D165824C7FF671CA8DF591B7,0,1.2243438,5.2119756,1.1186919,7.8515167,9.469847,40.312706,10.011897,70.2683,0.8096344,0.84802747,1.1596802,1.8225925,3.2566211,2.9795725,2.5680108,1.4896824,0.77320224,5,25,13.063492,1,1,0.34958646573358954
7A7998E68D5CD1253EFE4C8074B96E02,0,1.1217974,4.568524,1.004622,7.1976132,13.1081505,53.38299,11.774483,84.35827,0.76700985,0.8173233,0.9253719,1.4761235,3.041981,2.7117398,2.0939882,1.570728,0.8054803,0,25,11.766137,1,1,0.3436004371342714
15DB0349B4E08A7BA4AC6BE28E00AC21,0,1.3722591,6.26044,0.9626485,7.472186,11.095108,50.617443,8.560945,66.45101,0.849782,0.801481,1.4976525,1.3486358,3.6639414,2.5265248,1.9627109,1.5162947,0.7845551,4,31,13.732626,1,1,0.35030813682050993
374FEE592445D0372837FF3E900F61D5,0,1.1321439,2.577841,0.8072042,3.0416892,1.3897963,3.164504,1.9063131,7.183327,0.772325,0.73408675,0.9490124,0.8764988,1.7322258,1.3405299,5.215079,1.5712506,0.8056609,2,30,5.4887238,2,2,0.3322674569247516
C50802775483F3F48786D9B6A873CAF0,0,0.54248637,3.1943276,0.34266156,0.90919435,1.576058,9.280318,1.2867845,3.4142647,0.32763115,0.2580437,-0.3982977,-0.5344743,0.31074739,0.21877372,2.364014,0.7410935,0.16962098,7,0,4.072894,1,1,0.10536784457240955
42E60023329BA1EE92CDA6075D37AC79,0,0.87892324,3.6983972,0.81959885,4.04247,12.612636,53.07237,14.393146,70.99066,0.63232446,0.7397115,0.37042788,0.9141456,2.3724058,2.2296233,1.6639817,0.7815003,0.1974353,0,25,7.1780734,3,2,0.22405100882800225
BE6A34FBF16E09E67934BA6718699D4C,0,0.2300716,4.5641985,0.22847457,4.158456,3.9337738,78.03885,4.844164,88.16843,0.0749026,0.11711433,-1.112135,-0.88129884,0.5429679,0.5548825,2.6299999,0.9045884,0.3009005,4,24,8.722654,1,1,0.06711296550871237
B19AFA7E8E3857129CB0FE25758DB1EF,0,1.7589004,5.567936,0.9855488,2.4003673,2.1258996,6.729701,1.713305,4.1728635,0.8857497,0.81071806,2.3810902,1.4181917,1.0220958,0.55777067,5.5273767,2.1539814,0.9330444,2,6,7.968303,1,1,0.37853405327132456
E80E6C7AC71BB883553BACF8B6A52840,0,3541.4788,18670.055,3594.526,18880.234,6.082912,32.068043,6.0843344,31.957941,0.9596718,0.959904,8090.2974,10916.216,8968.53,9101.46,11.109085,0.53704864,0.05678974,1,31,37550.29,4,4,0.29018312847799566
65ABA9264F741E22E0512145410F9D7B,0,1.29642,5.32924,0.98042566,4.690044,10.808017,44.4289,8.776483,41.983902,0.83316565,0.80904096,1.3243674,1.402631,3.4881437,2.5882158,2.7269244,1.813227,0.8763836,5,25,10.019283,1,1,0.36236877405939627
1ECE7B8D3CD0EEB32F008C2D9396D97F,0,0.16227558,0.27200714,0.11764926,0.17034253,0.9812796,1.6448258,1.0594618,1.5339785,0.04579818,0.045643367,-1.2670424,-1.2179128,0.21214227,0.13576384,2.6252635,1.0211532,0.42722604,4,25,0.42725378,0,0,0.07085942259282828
81C487F104305F77B039D702FB38262C,0,1.1034228,4.2488146,0.9579718,6.629761,13.032527,50.18276,10.791376,74.683044,0.757876,0.79946846,0.8833875,1.334431,2.9680326,2.5619867,2.03319,1.2646725,0.6596744,0,30,10.817992,1,1,0.31841991103822787
A1BF8BA9604E3EEEDEB03BA97C141D5E,0,0.36623952,1.1921118,0.26184332,1.1092799,1.6179218,5.266345,1.7086291,7.238482,0.16670537,0.15457852,-0.80100465,-0.7799467,0.41019294,0.3028753,1.986682,1.1357148,0.5696777,0,6,2.3013916,2,1,0.12512167740175886
71E893292007ED405A77AE68BB3A1B33,0,1.2257576,4.7991686,0.92151076,4.786408,7.077495,27.710285,6.661293,34.59934,0.81017625,0.7852517,1.1629107,1.2236866,3.208112,2.3696191,3.2702777,1.8833405,0.89170986,5,24,9.585577,3,2,0.35778288360945826
97ABFDB84BEBE91AAF9B85BE51C18E45,0,0.16224754,0.27195048,0.11761367,0.17029274,0.9813844,1.6449431,1.0595121,1.5340667,0.045643367,0.04551436,-1.2671065,-1.2180209,0.21212657,0.13573511,2.625274,1.0210903,0.42681322,4,25,0.42714778,0,0,0.07075789497647787
4B47A2DF408546BD9F65A653B37750FA,0,0.34075916,1.2734863,0.28499106,1.4494371,1.4630016,5.4675336,2.049103,10.42154,0.14657997,0.18399256,-0.8592248,-0.70963913,0.52877253,0.47336158,2.1376634,1.3639504,0.7155353,4,26,2.7229233,3,1,0.14772947362922392
C8A739543D56E8D170F1825B94BAF8EF,0,1.3764465,7.4696355,1.0368817,10.572852,8.046188,43.66468,10.761497,109.73258,0.8505818,0.82759243,1.5072201,1.574107,3.6131856,2.7745981,2.3017728,1.5037422,0.7788271,7,26,15.014984,2,2,0.35339640120503074
9EC26510193F6C8008C1AA7A77D88985,0,0.56805915,2.240347,0.47052878,2.243586,2.565125,10.116498,3.4014456,16.218851,0.3527105,0.43710813,-0.3398664,-0.14609832,1.0202869,0.8727412,1.7681761,0.96250975,0.35503265,5,30,4.440732,2,1,0.1621437989739105
26D078DA48472CE8338A23B7ACF00DA5,0,48496.754,952014.3,48617.02,953264.0,21.91462,430.1944,21.714441,425.76855,0.9767268,0.9767526,110808.734,147664.77,133352.48,133643.56,11.131943,0.77018714,0.18907551,1,28,1.9052782e+06,2,2,0.4054703784259401
D83C810673C4AA2DC92CF5F0B492EB63,0,0.5692326,3.0842342,0.38844356,3.4811866,4.0525417,21.95761,5.3210645,47.686768,0.35371676,0.3214645,-0.3371852,-0.3954189,1.3899779,0.97514915,2.0114741,1.2858518,0.6723947,0,30,6.565421,1,1,0.19167799141325453
A75810E926A77B4857C346DEC6352BB2,0,1.1316977,5.4359164,1.0401049,5.6076593,13.142955,63.129936,14.59619,78.694435,0.7719638,0.8283149,0.94799286,1.583897,3.0626667,2.8279355,1.781302,0.9997875,0.39100033,0,31,10.542803,3,2,0.285528462591827
0B9E0C60B1CB099B69E9C8B730956BFC,0,2402.507,38602.914,2433.614,38900.254,11.206485,180.06314,11.261871,180.01608,0.95737547,0.95753026,5487.8574,7390.134,6415.1406,6499.1367,11.05535,0.3368195,0.0053667724,1,25,77503.17,2,2,0.28074363513894496
777716711F7CFF138EDBEC561914D271,0,0.69772106,4.2826962,0.54608494,4.3720284,1.6997689,10.433387,1.8987422,15.201579,0.481384,0.53267795,-0.043601494,0.08339131,0.9487357,0.8128455,1.9575607,1.0823003,0.5217122,0,25,8.654724,1,1,0.21912013779005798
F794164DE076C922CE54B95D0AF6E46F,0,0.16224754,0.27195048,0.11761367,0.17029274,0.9813844,1.6449431,1.0595121,1.5340667,0.045643367,0.04551436,-1.2671065,-1.2180209,0.21212657,0.13573511,2.625274,1.0210903,0.42681322,4,25,0.42714778,0,0,0.07075789497647787
F89F325672EBEBC1B2C9AF1D7B4DD7DE,0,10.716068,126.82673,11.566067,146.67476,3.0430558,36.015152,2.693394,34.1562,0.9182083,0.9181825,22.84735,33.554806,24.92238,25.152407,5.1423182,2.2844694,0.9451712,6,25,273.5015,1,1,0.4007162179381045
BE13FD5FD4DDE6083F4E8B9A3278F910,0,0.36549702,8.717467,0.37128383,7.4751163,4.5416546,108.32296,4.9075356,98.8042,0.16598292,0.2980623,-0.8027012,-0.44753882,0.11435381,0.091327906,2.4583275,0.73225623,0.16366076,4,8,16.192583,1,1,0.08676868266651308
3AED9F551808DDDC38A6CE309FBC1E09,0,0.5316981,1.6337596,0.4167887,1.6300306,1.5464563,4.751828,1.973777,7.7193007,0.3159429,0.36094126,-0.42294782,-0.30932513,0.71087164,0.58649236,1.5739715,0.6212359,0.09673091,0,31,3.192875,3,1,0.10804231906984078
3F1F0753B317192CDC95A89D1B992C6F,0,1.2730438,4.9551773,1.1038702,5.9742646,8.286436,32.254005,11.473244,62.094437,0.82614756,0.8445958,1.270955,1.7775737,3.3493328,2.9662673,2.207508,1.3083514,0.6852956,7,26,10.134235,3,1,0.3386840290957762
F5CA9155C5B10000FB160C0E320F9D94,0,1.0644729,4.2389064,0.76041114,3.3321223,6.195778,24.672607,5.5844126,24.470898,0.7390407,0.7089816,0.79439086,0.7343725,2.7352362,1.9164767,3.671483,2.4293501,0.95559514,5,30,7.019181,2,1,0.3456040884870804
1E7F3BBE476716D092122E36EACBD554,0,0.6232999,3.920934,0.43611336,3.387925,4.1279335,25.967201,5.6512327,43.901318,0.40854555,0.38813633,-0.21364664,-0.2506296,1.527053,1.0968547,1.8030949,1.2352018,0.64218074,0,31,6.9026175,2,2,0.20498676275016844
974323D493FBC915A9F84DF77797FFCA,0,0.13741831,0.24542668,0.09158999,0.15017338,1.0050796,1.7950546,1.1723335,1.9221892,0.02391826,0.023789251,-1.3238388,-1.2970636,0.1819337,0.1141695,2.6474664,1.0280172,0.44688702,4,25,0.3811741,0,0,0.06734912787105705
93E375F05273A89C3E888758FCE52B06,0,1.1188635,6.0855374,0.7919267,6.602792,1.8983729,10.325315,2.3131804,19.286442,0.76566815,0.7260624,0.91866803,0.8300958,1.0227888,0.84974486,2.4143612,0.62494004,0.09879506,7,25,12.68833,3,2,0.2271253064694431
C40A9D3C73B27A0F324B31147D313019,0,0.768622,2.6999073,0.5888675,2.8900652,1.1065335,3.8868752,1.3187032,6.471979,0.54640454,0.5807983,0.118400216,0.21333638,1.3276491,1.132403,4.9573283,1.395626,0.7318936,3,32,5.5899725,2,1,0.266239948827168
5EB49572B2FB5F9CD1AD34EB7F5EC110,0,0.16224754,0.27195042,0.117613666,0.17029272,0.9813843,1.6449428,1.0595121,1.5340667,0.045643367,0.035245247,-1.2671065,-1.2180209,0.2121266,0.13573511,2.625274,1.0210904,0.42694223,4,25,0.42714772,0,0,0.06927976759373757
A49B73C77D032224304F16F540427CC1,0,1.0542266,3.1350183,0.70269096,3.2931635,1.152277,3.426597,1.8410356,8.62802,0.73424155,0.67358154,0.7709791,0.55905676,0.9270769,0.7218763,5.0146914,1.3344172,0.69925433,2,13,6.4281816,1,1,0.3023904976061261
D3CFB70E013C340A3A64C20D0909B0EA,0,0.618449,3.9715607,0.46254307,4.042756,1.9584373,12.576709,1.8796359,16.428545,0.40310138,0.4262198,-0.22473052,-0.17035362,0.77169603,0.64145404,1.8996992,1.0380454,0.46456125,5,25,8.014317,1,1,0.18386225329535658
8BEEF1B7C5A968242F9F41E6D3F97AD9,0,1.4474344,5.376943,1.1952729,8.57917,10.259553,38.112286,12.9422865,92.89433,0.86108315,0.8612122,1.6694207,2.0551949,3.8588507,3.2308214,2.154659,1.0913152,0.52981395,7,29,13.956114,3,2,0.3235429863711009
E606BBED17BC6657337B1F2058E946AC,0,489895.0,1.831067e+06,490771.16,1.833295e+06,3.5618458,13.313011,3.5616512,13.304688,0.9913822,0.9913822,1.1193609e+06,1.4906365e+06,1.0952201e+06,1.0970084e+06,11.143867,1.1353047,0.5692391,1,25,3.664362e+06,2,2,0.9385422474458041
B383FEE76B16AAD6D9FB55AC7B35FE64,0,0.6247185,3.9748821,0.44964135,3.01325,3.6054733,22.94046,4.446586,29.798586,0.41009367,0.40743607,-0.21040529,-0.20954052,1.487481,1.1110512,2.102988,1.7237322,0.8518977,4,28,6.649393,2,2,0.23858490055524412
AE5515DC1C92A3EA65E026EE2C39518C,0,0.13767965,0.24586461,0.09186137,0.15037887,1.0053886,1.7953961,1.168578,1.9129854,0.024847124,0.024795521,-1.3232417,-1.2962394,0.1823756,0.11436636,2.6468637,1.0272155,0.44487447,4,25,0.38181108,0,0,0.06733795477855078
E3C7FD29A275EAEA4B74964E8D9F20C1,0,1.333555,6.4373136,1.0832541,6.8019137,11.86916,57.294605,12.333681,77.44502,0.841835,0.83959025,1.4092172,1.7149558,3.6014662,2.9187357,2.4564416,1.2594241,0.65642333,5,31,12.21229,3,2,0.3360341029392913
50E1356E800E042A316AA3DE87DDEDCE,0,3192.371,100472.34,3215.5593,101125.64,39.379208,1239.3677,40.903774,1286.3766,0.95900095,0.9592848,7292.62,9765.166,8896.231,8966.608,11.000929,0.3613819,0.0086694015,1,25,201597.98,1,1,0.2829745363400609
0C5F0A61C8915723F557F5A2B7B9F224,0,0.4137208,1.1853304,0.2924086,1.2932357,1.3540037,3.8792872,1.4115379,6.24281,0.20651753,0.19245556,-0.69251454,-0.6871096,0.47617793,0.34923363,2.2736468,0.71909857,0.15442371,5,30,2.4785662,1,1,0.07593742299991377
D3AAF6979606A4F7D233304139722728,0,1.229227,5.277228,0.89078695,5.0102816,13.664604,58.663883,12.271812,69.023506,0.8113889,0.7717832,1.1708379,1.1303679,3.334037,2.398027,1.6684211,1.1063976,0.5430503,0,30,10.222637,1,1,0.305191062880827
D87677746F156B3D30923E869443ECA6,0,0.1624677,0.27237123,0.11786591,0.17072141,0.9808116,1.6442953,1.0594264,1.5345132,0.050339293,0.05026189,-1.2666035,-1.2172548,0.21232118,0.13598537,2.6252306,1.0215026,0.4324896,4,25,0.4278832,0,0,0.07296162537208814
DDB46FA1E31068A1FEE24B3A4B24076E,0,0.93819654,3.898801,0.7224391,3.8321362,5.532478,22.990953,7.75494,41.135628,0.6716464,0.6860954,0.50586164,0.6190386,2.3837423,1.881319,2.4091117,2.014245,0.9146477,0,33,7.730937,3,1,0.3264768179426584
A36628FAB63679AE99EFD2E721589D27,0,0.4301285,1.7881452,0.34743717,1.8110615,1.4856359,6.176137,2.3148286,12.066346,0.22106974,0.26405552,-0.65502447,-0.51996917,0.4017605,0.32270518,1.8794425,1.2616707,0.65779084,7,10,3.5992067,2,1,0.16184457034069258
C2ACD2B69C6A61B3E8D1AD80A7770A35,0,1.0217856,4.045026,0.6625053,3.613065,1.155525,4.5744705,1.8489621,10.083573,0.71814126,0.6459736,0.69685453,0.4369994,0.95670086,0.7385888,3.8241892,1.6123449,0.81892306,7,17,7.1722417,2,2,0.3134567475484634
09FAA0630086F7651215EE5AB55A28EA,0,0.6002091,2.0352814,0.46861213,2.1524768,2.7569752,9.348776,3.2952194,15.135936,0.3845757,0.43481177,-0.26640683,-0.15191981,1.3369889,1.0993246,2.4123163,1.9189137,0.89818615,7,31,4.1877584,3,1,0.2456005322816114
0A5F0BA02B1F0252B2A0D05509495FB0,0,1.2040056,5.6212187,0.9490409,6.609334,9.321162,43.518314,10.850546,75.56563,0.8023841,0.7966045,1.1132095,1.3073049,3.194143,2.5340414,1.8599014,1.2484326,0.6500761,0,26,12.230553,1,1,0.3230919932595509
2CC6B862F4778F5E047D342A87C252BF,0,0.6353807,2.165265,0.46462032,2.6791933,1.691495,5.764316,2.2123148,12.757123,0.42002735,0.4293418,-0.1860432,-0.1640443,0.5163637,0.336215,2.4157152,0.41039193,0.017777434,7,12,4.6919746,3,1,0.12168096914432566
4C82ECE8206D8C4F40227BAA06463BA4,0,0.47251728,1.2022171,0.3116159,1.0424846,1.2832404,3.2649255,1.3428785,4.492486,0.2577599,0.21663183,-0.55817026,-0.6287705,0.6064835,0.39890766,3.0225418,0.93452865,0.3300823,7,25,2.2447019,1,1,0.1125277392729186
956D2183C1DD7EF36600078A6D903F44,0,1.9032745,12.648764,2.1062698,17.737173,5.285882,35.128864,9.429769,79.40931,0.88967156,0.8937482,2.710971,4.822201,4.78209,5.5893397,2.5062394,1.747665,0.8585804,7,30,29.43489,2,1,0.3803610315037379
D837590183DC37E8B0992FF347EB5F6B,0,1.1087115,5.7638597,1.0001112,8.127159,6.69019,34.7803,7.4401703,60.460724,0.7605852,0.815801,0.8954717,1.4624227,2.883362,2.6048925,2.9906094,1.9345893,0.9015146,5,25,13.891019,2,2,0.3564356574045222
D50F6F072E1D8A365EC3820EA9F810B6,0,1.1347432,3.9977856,1.0382067,6.4383073,12.510641,44.07593,11.42553,70.85399,0.7735635,0.8279021,0.9549517,1.5781316,3.0622637,2.7888641,2.0754285,1.3720367,0.71994734,0,25,10.430515,2,2,0.33363435719295836
EA6AC2AFC2134F91E17082F7A6016E90,0,1.212146,5.6812534,0.75010705,1.929346,1.4747255,6.911947,1.2956426,3.332515,0.8052481,0.7032536,1.1318096,0.70307547,0.81598157,0.52582175,3.8336923,0.99422586,0.38596898,2,2,7.6105995,3,3,0.27141594209559633
34690F728F1090B361DDE94AEB0F871B,0,0.7775994,3.1727464,0.60244435,2.4746454,5.127068,20.919365,3.957152,16.254692,0.5542741,0.5938282,0.13891274,0.2545739,1.942376,1.4400225,2.3392165,1.8616623,0.8868849,5,30,5.647392,2,2,0.29187145266189013
E8BB0EFB6108A43778B3E92035468541,0,1.375808,2.0568752,0.93849605,2.2710538,0.9552981,1.4281999,1.1794978,2.854251,0.85047865,0.79190856,1.5057614,1.2752767,1.2844199,1.1088814,7.322908,2.1520414,0.93278635,3,16,4.327929,2,1,0.3706130638446189
63631C38E0C0572063EC5CDC2F462260,0,0.73509645,2.9512804,0.5093129,3.5556188,3.3461063,13.434016,2.8977585,20.22985,0.51688725,0.48767963,0.041797645,-0.028297737,1.3899412,0.8823282,1.4669989,0.9237524,0.31919396,0,30,6.466617,3,1,0.18822613300723504
7E638829D824017A358AA0416C4ABCB2,0,0.8410451,2.5721302,0.7105669,3.1290646,1.1220238,3.4314353,1.7938263,7.899326,0.6063421,0.6780711,0.28387997,0.5829786,1.1010585,0.67331415,1.6452329,1.5550996,0.7996233,4,27,5.4454627,3,1,0.29902590349919195
54482AAEB0477002C2A5706E9F4A0D68,0,758196.44,5.134092e+06,759176.7,5.137505e+06,4.4075603,29.845592,4.4056206,29.813742,0.99383336,0.9938592,1.7324036e+06,2.305875e+06,1.8328479e+06,1.8350366e+06,11.144525,1.1410363,0.5746059,1,25,1.0271597e+07,1,1,0.9393242770554212
21B7E8E61C22EE91ECBDF9114F07B8C9,0,0.1628113,0.2712207,0.11833863,0.17158659,0.98253834,1.6367707,1.0604074,1.537551,0.051526178,0.051526178,-1.2658184,-1.215819,0.21272708,0.13668345,2.625124,1.0220835,0.43447635,4,25,0.427512,0,0,0.0736084380254656
BEBFEDD22B3F9A5052D5D3E6E2F64ABF,0,1.26778,5.377381,1.1766781,6.8675117,15.219071,64.55279,17.05637,99.547035,0.82459944,0.85845137,1.2589277,1.998716,3.4497144,3.214966,1.5215921,0.73191696,0.16350594,0,33,10.911108,3,1,0.2644450253203624
D45B590154A11BCCC20B75C013B51C39,0,0.93387395,3.7493231,0.68370014,3.4097295,6.702194,26.908012,5.942241,29.634974,0.6688082,0.66083544,0.49598494,0.50137526,2.4156785,1.7472275,3.2754922,1.8167257,0.87708026,5,26,6.884625,1,1,0.31690672152820787
3525470C59B7CBFEE7E1D8D0907E1796,0,0.6584212,4.2696066,0.5156192,4.0259433,4.747842,30.787916,6.250208,48.801483,0.4437908,0.49578142,-0.13339783,-0.009143398,1.624986,1.3128214,1.9418414,1.1972599,0.6183141,0,33,8.295549,2,1,0.22233835679334016
E7E28DD949B0E709175EBA6FC50338D8,0,1.1234426,4.9033737,0.8305778,5.5825343,5.896511,25.735888,8.642755,58.090256,0.7676549,0.7447429,0.929131,0.94749236,2.8650224,2.1825328,2.4633381,1.5910176,0.8121372,7,26,8.197498,2,2,0.3340842109355203
5E8A3FE48C0BA497AD4089035BC31CC1,0,0.86628664,4.35075,0.5612276,4.585058,3.7095907,18.63067,5.6535068,46.187424,0.62378407,0.55115205,0.34155446,0.12938474,2.0556555,1.4138077,2.6803057,1.3607363,0.71406454,7,30,8.935808,2,2,0.2706006026225258
D8F0B4672FB9940FAB30BE9E5A73B680,0,1.441701,5.323514,1.108065,7.3496246,14.695542,54.263622,9.76001,64.73665,0.8604123,0.8456021,1.6563206,1.7903149,3.906251,2.9339178,1.5847138,1.2838633,0.6712594,0,29,12.673139,1,1,0.34178050406197336
C8F2FA87D50D656FE8A983A8A3C6CBF0,0,1.2630107,6.51212,1.0504866,9.848147,6.924364,35.70222,7.3948007,69.3251,0.8230255,0.83068866,1.2480305,1.6154298,3.2865694,2.7306297,2.7637544,1.391714,0.7300101,5,25,16.360268,1,1,0.3427172091375648
